(-0.07, 0.01, 1.00)
(-0.07, 0.01, 1.00)
(-0.02, -0.10, 0.99)
(-0.02, -0.09, 1.00)
(-0.02, -0.09, 1.00)
(-0.02, -0.09, 1.00)
(-0.02, -0.08, 1.00)
(-0.02, -0.10, 1.00)
(-0.02, -0.09, 1.00)
(0.64, -0.02, -0.76)
(0.59, -0.01, -0.81)
(0.59, -0.02, -0.80)
(0.60, -0.02, -0.80)
(0.59, 0.00, -0.81)
(0.60, 0.00, -0.80)
(0.60, 0.00, -0.80)
(0.60, 0.00, -0.80)
(0.60, 0.00, -0.80)
(0.60, 0.00, -0.80)
(0.60, -0.01, -0.80)
(0.59, 0.00, -0.81)
(0.60, 0.00, -0.80)
(0.59, 0.00, -0.81)
(0.60, 0.01, -0.80)
(0.59, 0.01, -0.81)
(0.60, 0.00, -0.80)
(0.60, 0.00, -0.80)
(0.60, 0.00, -0.80)
(0.60, 0.00, -0.80)
(0.60, 0.00, -0.80)
(0.60, 0.00, -0.80)
(0.60, -0.01, -0.80)
(0.60, -0.01, -0.80)
(0.61, -0.02, -0.79)
(0.61, -0.04, -0.79)
(0.63, -0.06, -0.78)
(0.62, -0.07, -0.78)
(0.63, -0.07, -0.77)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.10, -0.78)
(0.63, -0.10, -0.77)
(0.63, -0.10, -0.77)
(0.62, -0.09, -0.78)
(0.62, -0.10, -0.78)
(0.62, -0.10, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.10, -0.78)
(0.62, -0.10, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.07, -0.78)
(0.62, -0.07, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.07, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.08, -0.78)
(0.61, -0.08, -0.79)
(0.60, -0.08, -0.79)
(0.59, -0.09, -0.80)
(0.57, -0.11, -0.81)
(0.57, -0.10, -0.82)
(0.57, -0.10, -0.82)
(0.57, -0.10, -0.82)
(0.57, -0.10, -0.82)
(0.57, -0.10, -0.82)
(0.56, -0.10, -0.82)
(0.56, -0.10, -0.82)
(0.56, -0.10, -0.82)
(0.56, -0.10, -0.82)
(0.56, -0.10, -0.82)
(0.56, -0.10, -0.82)
(0.56, -0.10, -0.82)
(0.56, -0.10, -0.82)
(0.56, -0.10, -0.82)
(0.56, -0.10, -0.82)
(0.56, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.56, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.57, -0.09, -0.82)
(0.59, -0.09, -0.81)
(0.59, -0.10, -0.80)
(0.60, -0.10, -0.79)
(0.61, -0.09, -0.78)
(0.61, -0.09, -0.78)
(0.62, -0.11, -0.78)
(0.61, -0.10, -0.78)
(0.61, -0.10, -0.79)
(0.61, -0.10, -0.79)
(0.61, -0.11, -0.78)
(0.61, -0.11, -0.78)
(0.61, -0.11, -0.78)
(0.61, -0.11, -0.78)
(0.61, -0.10, -0.78)
(0.61, -0.10, -0.78)
(0.61, -0.10, -0.78)
(0.61, -0.10, -0.78)
(0.61, -0.10, -0.78)
(0.61, -0.10, -0.78)
(0.61, -0.10, -0.78)
(0.61, -0.11, -0.78)
(0.61, -0.11, -0.78)
(0.62, -0.11, -0.78)
(0.62, -0.10, -0.78)
(0.62, -0.11, -0.78)
(0.62, -0.11, -0.78)
(0.62, -0.11, -0.78)
(0.62, -0.11, -0.78)
(0.62, -0.10, -0.78)
(0.62, -0.10, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.10, -0.78)
(0.62, -0.10, -0.78)
(0.62, -0.10, -0.78)
(0.62, -0.10, -0.78)
(0.62, -0.10, -0.78)
(0.62, -0.10, -0.78)
(0.62, -0.10, -0.78)
(0.62, -0.10, -0.78)
(0.62, -0.10, -0.78)
(0.62, -0.10, -0.78)
(0.62, -0.10, -0.78)
(0.62, -0.10, -0.78)
(0.62, -0.10, -0.78)
(0.62, -0.10, -0.78)
(0.62, -0.10, -0.78)
(0.61, -0.11, -0.78)
(0.62, -0.10, -0.78)
(0.61, -0.11, -0.78)
(0.62, -0.11, -0.78)
(0.62, -0.10, -0.78)
(0.62, -0.10, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.09, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.08, -0.78)
(0.61, -0.08, -0.78)
(0.61, -0.08, -0.79)
(0.61, -0.08, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.08, -0.78)
(0.62, -0.08, -0.78)
(0.61, -0.08, -0.78)
(0.61, -0.09, -0.78)
(0.61, -0.10, -0.78)
(0.61, -0.09, -0.78)
(0.61, -0.09, -0.79)
(0.61, -0.09, -0.79)
(0.61, -0.09, -0.79)
(0.61, -0.09, -0.79)
(0.61, -0.09, -0.79)
(0.61, -0.09, -0.79)
(0.61, -0.09, -0.79)
(0.61, -0.09, -0.78)
(0.61, -0.09, -0.78)
(0.61, -0.09, -0.78)
(0.61, -0.09, -0.78)
(0.61, -0.09, -0.78)
