(-0.01, -0.09, 1.00)
(0.00, -0.09, 1.00)
(-0.05, -0.21, 0.98)
(-0.05, -0.22, 0.97)
(-0.05, -0.22, 0.98)
(-0.04, -0.22, 0.97)
(-0.05, -0.22, 0.97)
(-0.05, -0.22, 0.97)
(-0.04, -0.22, 0.97)
(-0.06, -0.06, 1.00)
(-0.06, -0.06, 1.00)
(-0.06, -0.06, 1.00)
(-0.06, -0.06, 1.00)
(-0.06, -0.06, 1.00)
(-0.06, -0.06, 1.00)
(-0.06, -0.06, 1.00)
(-0.06, -0.06, 1.00)
(-0.06, -0.06, 1.00)
(-0.06, -0.06, 1.00)
(-0.06, -0.06, 1.00)
(-0.06, -0.06, 1.00)
(-0.06, -0.06, 1.00)
(-0.06, -0.06, 1.00)
(-0.06, -0.06, 1.00)
(-0.06, -0.06, 1.00)
(-0.06, -0.06, 1.00)
(-0.06, -0.06, 1.00)
(-0.06, -0.06, 1.00)
(-0.06, -0.06, 1.00)
(-0.06, -0.06, 1.00)
(-0.09, -0.05, 0.99)
(-0.13, -0.01, 0.99)
(-0.15, 0.02, 0.99)
(-0.17, 0.03, 0.99)
(-0.16, 0.04, 0.99)
(-0.16, 0.04, 0.99)
(-0.15, 0.04, 0.99)
(-0.15, 0.04, 0.99)
(-0.15, 0.04, 0.99)
(-0.15, 0.04, 0.99)
(-0.15, 0.04, 0.99)
(-0.15, 0.04, 0.99)
(-0.15, 0.04, 0.99)
(-0.15, 0.04, 0.99)
(-0.15, 0.04, 0.99)
(-0.15, 0.04, 0.99)
(-0.15, 0.04, 0.99)
(-0.15, 0.04, 0.99)
(-0.15, 0.04, 0.99)
(-0.15, 0.04, 0.99)
(-0.15, 0.04, 0.99)
(-0.15, 0.04, 0.99)
(-0.15, 0.04, 0.99)
(-0.15, 0.04, 0.99)
(-0.16, 0.04, 0.99)
(-0.16, 0.03, 0.99)
(-0.17, 0.04, 0.98)
(-0.17, 0.04, 0.98)
(-0.17, 0.03, 0.98)
(-0.17, 0.03, 0.99)
(-0.17, 0.03, 0.99)
(-0.17, 0.04, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.03, 0.99)
(-0.17, 0.04, 0.99)
(-0.17, 0.04, 0.99)
(-0.17, 0.04, 0.99)
(-0.17, 0.04, 0.99)
(-0.17, 0.04, 0.99)
(-0.17, 0.04, 0.99)
(-0.17, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.04, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.17, 0.07, 0.98)
(-0.17, 0.07, 0.98)
(-0.17, 0.07, 0.98)
(-0.17, 0.07, 0.98)
(-0.17, 0.07, 0.98)
(-0.17, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.19, 0.07, 0.98)
(-0.19, 0.07, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.19, 0.08, 0.98)
(-0.19, 0.07, 0.98)
(-0.19, 0.08, 0.98)
(-0.18, 0.07, 0.98)
(-0.19, 0.08, 0.98)
(-0.19, 0.08, 0.98)
(-0.19, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.19, 0.08, 0.98)
(-0.19, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.19, 0.08, 0.98)
(-0.19, 0.08, 0.98)
(-0.19, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.19, 0.08, 0.98)
(-0.19, 0.09, 0.98)
(-0.19, 0.09, 0.98)
(-0.19, 0.08, 0.98)
(-0.19, 0.08, 0.98)
(-0.19, 0.08, 0.98)
(-0.19, 0.09, 0.98)
(-0.19, 0.09, 0.98)
(-0.19, 0.09, 0.98)
(-0.19, 0.09, 0.98)
(-0.19, 0.09, 0.98)
(-0.19, 0.09, 0.98)
(-0.19, 0.09, 0.98)
(-0.19, 0.09, 0.98)
(-0.19, 0.09, 0.98)
(-0.19, 0.09, 0.98)
(-0.19, 0.08, 0.98)
(-0.19, 0.08, 0.98)
(-0.19, 0.08, 0.98)
(-0.19, 0.08, 0.98)
(-0.19, 0.08, 0.98)
(-0.19, 0.08, 0.98)
(-0.19, 0.08, 0.98)
(-0.19, 0.08, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
