(0.00, 0.00, 0.00)
(0.04, 0.16, 0.95)
(0.03, 0.10, 0.96)
(0.03, 0.09, 0.96)
(0.03, 0.09, 0.96)
(0.03, 0.09, 0.96)
(0.03, 0.09, 0.96)
(0.03, 0.09, 0.96)
(0.03, 0.09, 0.96)
(0.03, 0.09, 0.96)
(0.03, 0.09, 0.96)
(0.04, 0.09, 0.96)
(0.03, 0.09, 0.96)
(0.03, 0.09, 0.96)
(0.03, 0.09, 0.96)
(0.04, 0.09, 0.96)
(0.04, 0.09, 0.96)
(0.04, 0.09, 0.96)
(0.04, 0.09, 0.96)
(0.04, 0.09, 0.96)
(0.04, 0.09, 0.96)
(0.04, 0.09, 0.96)
(0.04, 0.09, 0.96)
(0.04, 0.09, 0.96)
(0.04, 0.09, 0.96)
(0.04, 0.09, 0.96)
(0.04, 0.09, 0.96)
(0.04, 0.09, 0.96)
(0.04, 0.09, 0.96)
(0.04, 0.09, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.11, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.11, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.11, 0.96)
(0.04, 0.11, 0.96)
(0.04, 0.11, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.04, 0.10, 0.96)
(0.01, 0.09, 0.96)
(-0.01, 0.09, 0.96)
(-0.02, 0.08, 0.96)
(-0.02, 0.08, 0.96)
(-0.02, 0.08, 0.96)
(-0.02, 0.08, 0.96)
(-0.02, 0.08, 0.96)
(-0.01, 0.08, 0.96)
(-0.02, 0.09, 0.96)
(-0.02, 0.08, 0.96)
(-0.02, 0.08, 0.96)
(-0.02, 0.08, 0.96)
(-0.02, 0.08, 0.96)
(-0.02, 0.08, 0.96)
(-0.01, 0.08, 0.96)
(-0.01, 0.08, 0.96)
(-0.01, 0.08, 0.96)
(-0.02, 0.08, 0.96)
(-0.01, 0.08, 0.96)
(-0.01, 0.08, 0.96)
(-0.01, 0.08, 0.96)
(-0.01, 0.08, 0.96)
(-0.01, 0.08, 0.96)
(-0.01, 0.08, 0.96)
(-0.01, 0.08, 0.96)
(-0.01, 0.08, 0.96)
(0.00, 0.08, 0.96)
(0.00, 0.08, 0.96)
(0.00, 0.08, 0.96)
(0.00, 0.08, 0.96)
(0.00, 0.08, 0.96)
(0.00, 0.08, 0.96)
(0.01, 0.08, 0.96)
(0.01, 0.08, 0.96)
(0.02, 0.09, 0.96)
(0.02, 0.08, 0.96)
(0.04, 0.00, -0.03)
(0.04, 0.02, -0.08)
(0.04, 0.02, -0.08)
(0.04, 0.02, -0.08)
(0.04, 0.02, -0.08)
(0.04, 0.02, -0.08)
(0.04, 0.02, -0.08)
(0.04, 0.02, -0.08)
(0.04, 0.02, -0.08)
(0.04, 0.01, -0.06)
(0.04, 0.01, -0.05)
(0.04, 0.00, -0.03)
(0.04, 0.00, -0.03)
(0.04, 0.00, -0.03)
(0.04, 0.00, -0.03)
(0.01, 0.04, 0.96)
(0.01, 0.06, 0.96)
(0.02, 0.03, 0.96)
(0.01, 0.02, 0.97)
(0.01, 0.03, 0.96)
(0.01, 0.05, 0.96)
(0.02, 0.04, 0.96)
(0.03, 0.07, 0.96)
(0.03, 0.03, 0.97)
(0.03, 0.05, 0.97)
(0.04, 0.05, 0.97)
(0.05, 0.05, 0.97)
(0.05, 0.04, 0.97)
(0.04, 0.05, 0.97)
(0.04, 0.06, 0.97)
(0.07, 0.08, 0.96)
(0.07, 0.08, 0.96)
(0.07, 0.08, 0.96)
(0.06, 0.08, 0.96)
(0.06, 0.08, 0.96)
(0.06, 0.08, 0.96)
(0.06, 0.07, 0.96)
(0.07, 0.07, 0.96)
(0.06, 0.08, 0.96)
(0.06, 0.07, 0.96)
(0.06, 0.07, 0.96)
(0.06, 0.07, 0.96)
(0.06, 0.07, 0.96)
(0.06, 0.08, 0.96)
(0.06, 0.07, 0.96)
(0.06, 0.07, 0.96)
(0.06, 0.07, 0.96)
(0.04, 0.06, 0.97)
(0.02, 0.04, 0.96)
(0.03, 0.04, 0.97)
(0.03, 0.03, 0.97)
(0.03, 0.03, 0.97)
(0.03, 0.03, 0.97)
(0.04, 0.04, 0.97)
(0.03, 0.03, 0.97)
(0.03, 0.03, 0.97)
(0.03, 0.04, 0.97)
(0.03, 0.03, 0.97)
(0.03, 0.04, 0.97)
(0.04, 0.04, 0.97)
(0.04, 0.04, 0.97)
(0.03, 0.04, 0.97)
(0.03, 0.04, 0.97)
(0.03, 0.04, 0.97)
(0.02, 0.05, 0.97)
(0.03, 0.05, 0.97)
(0.03, 0.05, 0.97)
(0.03, 0.05, 0.97)
(0.03, 0.05, 0.97)
(0.03, 0.05, 0.97)
(0.04, 0.04, 0.97)
(0.03, 0.03, 0.97)
(0.03, 0.03, 0.97)
(0.03, 0.04, 0.97)
(0.04, 0.05, 0.96)
(0.04, 0.05, 0.96)
(0.04, 0.05, 0.97)
(0.04, 0.05, 0.97)
(0.03, 0.05, 0.97)
(0.04, 0.05, 0.97)
(0.03, 0.05, 0.97)
(0.03, 0.05, 0.96)
(0.03, 0.05, 0.96)
(0.03, 0.05, 0.96)
(0.03, 0.05, 0.96)
(0.03, 0.05, 0.96)
(0.03, 0.06, 0.96)
(0.03, 0.05, 0.96)
(0.03, 0.05, 0.96)
(0.03, 0.05, 0.96)
(0.02, 0.05, 0.96)
(0.02, 0.05, 0.96)
(0.02, 0.05, 0.96)
(0.02, 0.05, 0.96)
(0.02, 0.05, 0.96)
(0.04, 0.06, 0.96)
(0.06, 0.06, 0.96)
(0.07, 0.06, 0.96)
(0.07, 0.07, 0.96)
(0.07, 0.07, 0.96)
(0.07, 0.05, 0.96)
(0.07, 0.06, 0.96)
(0.07, 0.06, 0.96)
(0.07, 0.06, 0.96)
(0.07, 0.06, 0.96)
(0.07, 0.06, 0.96)
(0.07, 0.06, 0.96)
(0.07, 0.06, 0.96)
(0.07, 0.06, 0.96)
(0.07, 0.06, 0.96)
(0.07, 0.06, 0.96)
(0.07, 0.06, 0.96)
(0.07, 0.06, 0.96)
(0.08, 0.09, 0.96)
(0.09, 0.11, 0.96)
(0.09, 0.14, 0.96)
(0.08, 0.16, 0.95)
(0.09, 0.17, 0.95)
(0.09, 0.18, 0.95)
(0.09, 0.18, 0.95)
(0.09, 0.18, 0.95)
(0.09, 0.18, 0.95)
(0.09, 0.18, 0.95)
(0.09, 0.18, 0.95)
(0.09, 0.18, 0.95)
(0.09, 0.18, 0.95)
(0.09, 0.18, 0.95)
(0.09, 0.18, 0.95)
(0.09, 0.18, 0.95)
(0.09, 0.17, 0.95)
(0.09, 0.18, 0.95)
(0.09, 0.19, 0.95)
(0.07, 0.16, 0.95)
(0.05, 0.09, 0.96)
(0.05, 0.12, 0.96)
(0.05, 0.16, 0.95)
(0.07, 0.17, 0.95)
(0.07, 0.18, 0.95)
(0.06, 0.17, 0.95)
(0.07, 0.19, 0.95)
(0.07, 0.19, 0.95)
(0.08, 0.20, 0.95)
(0.08, 0.20, 0.95)
(0.07, 0.20, 0.95)
(0.07, 0.21, 0.95)
(0.07, 0.18, 0.95)
(0.07, 0.19, 0.95)
(0.08, 0.19, 0.95)
(0.08, 0.20, 0.95)
(0.08, 0.20, 0.95)
(0.08, 0.19, 0.95)
(0.08, 0.19, 0.95)
(0.08, 0.20, 0.95)
(0.08, 0.20, 0.95)
(0.08, 0.20, 0.95)
(0.08, 0.20, 0.95)
(0.08, 0.20, 0.95)
(0.07, 0.20, 0.95)
(0.07, 0.20, 0.95)
(0.10, 0.23, 0.94)
(0.11, 0.24, 0.94)
(0.11, 0.23, 0.94)
(0.10, 0.23, 0.94)
(0.10, 0.23, 0.94)
(0.10, 0.23, 0.94)
(0.11, 0.24, 0.94)
