(0.00, -0.07, 1.00)
(0.00, -0.07, 1.00)
(-0.05, -0.05, 1.00)
(-0.05, -0.05, 1.00)
(-0.05, -0.05, 1.00)
(-0.05, -0.05, 1.00)
(-0.05, -0.05, 1.00)
(-0.05, -0.05, 1.00)
(-0.07, -0.04, 1.00)
(0.16, -0.04, 0.99)
(0.14, -0.03, 0.99)
(0.10, -0.03, 0.99)
(0.09, -0.03, 1.00)
(0.10, -0.03, 0.99)
(0.09, -0.02, 1.00)
(0.09, -0.03, 1.00)
(0.09, -0.03, 1.00)
(0.09, -0.03, 1.00)
(0.09, -0.03, 1.00)
(0.09, -0.03, 1.00)
(0.09, -0.03, 1.00)
(0.10, -0.03, 1.00)
(0.10, -0.03, 0.99)
(0.10, -0.03, 0.99)
(0.10, -0.03, 0.99)
(0.10, -0.03, 0.99)
(0.11, -0.03, 0.99)
(0.11, -0.03, 0.99)
(0.11, -0.03, 0.99)
(0.11, -0.03, 0.99)
(0.10, -0.03, 0.99)
(0.10, -0.03, 0.99)
(0.11, -0.03, 0.99)
(0.16, -0.04, 0.99)
(0.19, -0.04, 0.98)
(0.20, -0.05, 0.98)
(0.20, -0.05, 0.98)
(0.20, -0.05, 0.98)
(0.20, -0.06, 0.98)
(0.20, -0.06, 0.98)
(0.20, -0.06, 0.98)
(0.20, -0.06, 0.98)
(0.20, -0.05, 0.98)
(0.20, -0.05, 0.98)
(0.20, -0.05, 0.98)
(0.20, -0.05, 0.98)
(0.20, -0.05, 0.98)
(0.20, -0.05, 0.98)
(0.20, -0.05, 0.98)
(0.20, -0.05, 0.98)
(0.20, -0.05, 0.98)
(0.20, -0.05, 0.98)
(0.20, -0.05, 0.98)
(0.20, -0.05, 0.98)
(0.20, -0.05, 0.98)
(0.20, -0.05, 0.98)
(0.20, -0.05, 0.98)
(0.20, -0.05, 0.98)
(0.19, -0.05, 0.98)
(0.19, -0.05, 0.98)
(0.19, -0.05, 0.98)
(0.20, -0.05, 0.98)
(0.20, -0.05, 0.98)
(0.20, -0.05, 0.98)
(0.22, -0.06, 0.97)
(0.26, -0.09, 0.96)
(0.26, -0.08, 0.96)
(0.29, -0.12, 0.95)
(0.30, -0.13, 0.95)
(0.30, -0.12, 0.95)
(0.29, -0.12, 0.95)
(0.29, -0.12, 0.95)
(0.29, -0.12, 0.95)
(0.29, -0.12, 0.95)
(0.29, -0.11, 0.95)
(0.29, -0.11, 0.95)
(0.29, -0.12, 0.95)
(0.29, -0.12, 0.95)
(0.29, -0.12, 0.95)
(0.29, -0.12, 0.95)
(0.29, -0.12, 0.95)
(0.29, -0.12, 0.95)
(0.29, -0.12, 0.95)
(0.29, -0.12, 0.95)
(0.29, -0.12, 0.95)
(0.29, -0.09, 0.95)
(0.29, -0.09, 0.95)
(0.29, -0.09, 0.95)
(0.29, -0.09, 0.95)
(0.29, -0.09, 0.95)
(0.29, -0.10, 0.95)
(0.28, -0.12, 0.95)
(0.28, -0.12, 0.95)
(0.29, -0.12, 0.95)
(0.30, -0.11, 0.95)
(0.30, -0.12, 0.95)
(0.26, -0.17, 0.95)
(0.27, -0.16, 0.95)
(0.27, -0.17, 0.95)
(0.25, -0.18, 0.95)
(0.27, -0.16, 0.95)
(0.26, -0.14, 0.95)
(0.26, -0.13, 0.96)
(0.27, -0.14, 0.95)
(0.27, -0.15, 0.95)
(0.26, -0.17, 0.95)
(0.26, -0.17, 0.95)
(0.27, -0.16, 0.95)
(0.27, -0.17, 0.95)
(0.26, -0.16, 0.95)
(0.29, -0.15, 0.95)
(0.29, -0.15, 0.95)
(0.26, -0.16, 0.95)
(0.27, -0.16, 0.95)
(0.26, -0.16, 0.95)
(0.27, -0.16, 0.95)
(0.27, -0.16, 0.95)
(0.27, -0.16, 0.95)
(0.27, -0.15, 0.95)
(0.26, -0.15, 0.95)
(0.27, -0.15, 0.95)
(0.28, -0.13, 0.95)
(0.28, -0.13, 0.95)
(0.28, -0.13, 0.95)
(0.28, -0.13, 0.95)
(0.27, -0.15, 0.95)
(0.27, -0.14, 0.95)
(0.27, -0.14, 0.95)
(0.27, -0.14, 0.95)
(0.27, -0.14, 0.95)
(0.27, -0.15, 0.95)
(0.25, -0.15, 0.96)
(0.24, -0.16, 0.96)
(0.22, -0.15, 0.96)
(0.21, -0.15, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.15, 0.97)
(0.20, -0.15, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.14, 0.97)
(0.21, -0.13, 0.97)
(0.21, -0.13, 0.97)
(0.23, -0.15, 0.96)
(0.26, -0.14, 0.96)
(0.29, -0.14, 0.95)
(0.33, -0.12, 0.94)
(0.33, -0.11, 0.94)
(0.33, -0.12, 0.94)
(0.31, -0.10, 0.95)
(0.30, -0.10, 0.95)
(0.30, -0.10, 0.95)
(0.31, -0.10, 0.95)
(0.31, -0.10, 0.95)
(0.31, -0.10, 0.95)
(0.31, -0.09, 0.95)
(0.31, -0.10, 0.95)
(0.31, -0.09, 0.95)
(0.31, -0.09, 0.95)
(0.32, -0.10, 0.94)
(0.33, -0.11, 0.94)
(0.32, -0.10, 0.94)
(0.32, -0.10, 0.94)
(0.32, -0.10, 0.94)
(0.32, -0.10, 0.94)
(0.32, -0.10, 0.94)
(0.32, -0.10, 0.94)
(0.32, -0.10, 0.94)
(0.32, -0.10, 0.94)
(0.32, -0.10, 0.94)
(0.31, -0.10, 0.94)
(0.30, -0.10, 0.95)
(0.27, -0.11, 0.96)
(0.24, -0.11, 0.97)
(0.21, -0.13, 0.97)
(0.22, -0.13, 0.97)
(0.22, -0.14, 0.97)
(0.21, -0.16, 0.96)
(0.21, -0.15, 0.97)
(0.21, -0.15, 0.96)
(0.21, -0.15, 0.96)
(0.22, -0.14, 0.97)
(0.22, -0.15, 0.97)
(0.22, -0.15, 0.97)
(0.22, -0.15, 0.97)
(0.22, -0.14, 0.97)
(0.22, -0.14, 0.97)
(0.22, -0.14, 0.97)
(0.22, -0.15, 0.97)
(0.22, -0.15, 0.96)
(0.22, -0.15, 0.96)
(0.22, -0.15, 0.97)
(0.22, -0.15, 0.97)
(0.22, -0.15, 0.97)
(0.22, -0.15, 0.97)
(0.22, -0.15, 0.97)
(0.22, -0.15, 0.97)
(0.22, -0.15, 0.97)
