(0.20, -0.06, 0.94)
(1.00, -1.00, -1.00)
(0.00, 0.17, 0.96)
(0.01, 0.16, 0.96)
(0.01, 0.16, 0.96)
(0.01, 0.16, 0.96)
(0.01, 0.16, 0.96)
(0.02, 0.16, 0.96)
(0.04, 0.17, 0.96)
(0.04, 0.18, 0.96)
(0.05, 0.18, 0.96)
(0.05, 0.18, 0.96)
(0.05, 0.17, 0.96)
(0.04, 0.17, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.04, 0.16, 0.96)
(0.04, 0.17, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.03, 0.16, 0.96)
(0.01, 0.17, 0.96)
(0.00, 0.17, 0.96)
(0.00, 0.17, 0.96)
(0.00, 0.17, 0.96)
(-0.01, 0.17, 0.96)
(-0.01, 0.17, 0.96)
(-0.01, 0.16, 0.96)
(-0.01, 0.16, 0.96)
(-0.01, 0.16, 0.96)
(-0.01, 0.16, 0.96)
(-0.01, 0.16, 0.96)
(-0.01, 0.16, 0.96)
(-0.01, 0.16, 0.96)
(-0.01, 0.16, 0.96)
(-0.01, 0.16, 0.96)
(-0.01, 0.16, 0.96)
(-0.01, 0.17, 0.96)
(-0.01, 0.17, 0.96)
(-0.01, 0.17, 0.96)
(-0.01, 0.17, 0.96)
(-0.01, 0.17, 0.96)
(0.00, 0.17, 0.96)
(0.00, 0.17, 0.96)
(0.00, 0.17, 0.96)
(0.00, 0.17, 0.96)
(0.00, 0.17, 0.96)
(-0.01, 0.17, 0.96)
(-0.01, 0.17, 0.96)
(-0.01, 0.17, 0.96)
(-0.01, 0.17, 0.96)
(-0.01, 0.17, 0.96)
(-0.01, 0.17, 0.96)
(-0.01, 0.17, 0.96)
(-0.02, 0.17, 0.96)
(-0.02, 0.17, 0.96)
(-0.02, 0.17, 0.96)
(-0.02, 0.17, 0.96)
(-0.02, 0.17, 0.96)
(-0.02, 0.17, 0.96)
(-0.02, 0.17, 0.96)
(-0.02, 0.17, 0.96)
(-0.02, 0.17, 0.96)
(-0.02, 0.17, 0.96)
(-0.02, 0.17, 0.96)
(-0.02, 0.17, 0.96)
(-0.03, 0.18, 0.95)
(-0.02, 0.18, 0.96)
(-0.03, 0.18, 0.96)
(-0.03, 0.18, 0.96)
(-0.03, 0.18, 0.96)
(-0.03, 0.19, 0.95)
(-0.02, 0.19, 0.95)
(-0.02, 0.19, 0.95)
(-0.02, 0.19, 0.95)
(-0.02, 0.19, 0.95)
(-0.02, 0.19, 0.95)
(-0.02, 0.19, 0.95)
(-0.02, 0.19, 0.95)
(-0.02, 0.19, 0.95)
(-0.02, 0.18, 0.95)
(-0.02, 0.19, 0.95)
(-0.02, 0.19, 0.95)
(-0.02, 0.18, 0.95)
(-0.02, 0.18, 0.95)
(-0.02, 0.18, 0.95)
(-0.02, 0.19, 0.95)
(-0.03, 0.19, 0.95)
(-0.03, 0.19, 0.95)
(-0.03, 0.19, 0.95)
(-0.03, 0.19, 0.95)
(-0.03, 0.19, 0.95)
(-0.03, 0.19, 0.95)
(-0.03, 0.19, 0.95)
(-0.03, 0.19, 0.95)
(-0.03, 0.19, 0.95)
(-0.03, 0.19, 0.95)
(-0.02, 0.19, 0.95)
(-0.03, 0.19, 0.95)
(-0.03, 0.19, 0.95)
(-0.02, 0.19, 0.95)
(-0.03, 0.19, 0.95)
(-0.03, 0.19, 0.95)
(-0.03, 0.19, 0.95)
(-0.03, 0.19, 0.95)
(0.02, 0.17, 0.96)
(0.02, 0.17, 0.96)
(0.02, 0.17, 0.96)
(0.02, 0.17, 0.96)
(0.02, 0.17, 0.96)
(0.01, 0.16, 0.96)
(-0.02, 0.14, 0.96)
(-0.02, 0.13, 0.96)
(-0.02, 0.13, 0.96)
(-0.02, 0.13, 0.96)
(-0.02, 0.13, 0.96)
(-0.02, 0.13, 0.96)
(-0.02, 0.13, 0.96)
(-0.02, 0.13, 0.96)
(-0.02, 0.13, 0.96)
(-0.02, 0.13, 0.96)
(-0.02, 0.13, 0.96)
(-0.02, 0.13, 0.96)
